corpus_id,translation,book,chapter,chapter_date,header,verse,text,text_raw
BOC,1833,Book of Commandments,63,August 1831,"[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831.",15,"And behold, and lo I am with the faithful always; even so: Amen. \","[edit] A Revelation to certain elders, while journeying to the land of Zion, given on the bank of the Missouri river, August, 1831. And behold, and lo I am with the faithful always; even so: Amen. \"
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",1,"Hearken O ye people, and open your hearts, and give ear from afar:","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Hearken O ye people, and open your hearts, and give ear from afar:"
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",2,"And listen, you that call yourselves the people of the Lord, and hear the word of the Lord, and his will concerning you:","[edit] A Revelation given in Kirtland, Ohio, August, 1831. And listen, you that call yourselves the people of the Lord, and hear the word of the Lord, and his will concerning you:"
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",3,"Yea, verily I say, hear the word of him whose anger is kindled against wicked, and rebellious; who willeth to take even them whom he will take, and preserveth in life them whom he will preserve:","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Yea, verily I say, hear the word of him whose anger is kindled against wicked, and rebellious; who willeth to take even them whom he will take, and preserveth in life them whom he will preserve:"
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",4,Who buildeth up at his own will and pleasure; and destroyeth when he please; and is able to cast the soul down to hell.,"[edit] A Revelation given in Kirtland, Ohio, August, 1831. Who buildeth up at his own will and pleasure; and destroyeth when he please; and is able to cast the soul down to hell."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",5,"Behold I the Lord uttereth my voice, and it shall be obeyed.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Behold I the Lord uttereth my voice, and it shall be obeyed."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",6,"Wherefore verily I say, let the wicked take heed, and let the rebellious fear, and tremble.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Wherefore verily I say, let the wicked take heed, and let the rebellious fear, and tremble."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",7,"And let the unbelieving hold their lips, for the day of wrath shall come upon them as a whirlwind, and all flesh shall know that I am God.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. And let the unbelieving hold their lips, for the day of wrath shall come upon them as a whirlwind, and all flesh shall know that I am God."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",8,"And he that seeketh signs shall see signs, but not unto salvation.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. And he that seeketh signs shall see signs, but not unto salvation."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",9,"Verily I say unto you, there are those among you, who seeketh signs; and there have been such even from the beginning.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Verily I say unto you, there are those among you, who seeketh signs; and there have been such even from the beginning."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",10,"But behold, faith cometh not by sins, but signs follow those that believe.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. But behold, faith cometh not by sins, but signs follow those that believe."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",11,"Yea, signs cometh by faith, not by the will of men, nor as they please, but by the will of God.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Yea, signs cometh by faith, not by the will of men, nor as they please, but by the will of God."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",12,"Yea, signs cometh by faith, unto mighty works, for without faith no man pleaseth God: and with whom God is angry, he is not well pleased:","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Yea, signs cometh by faith, unto mighty works, for without faith no man pleaseth God: and with whom God is angry, he is not well pleased:"
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",13,"Wherefore, unto such he sheweth no signs, only in wrath unto their condemnation.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Wherefore, unto such he sheweth no signs, only in wrath unto their condemnation."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",14,"Wherefore I the Lord am not pleased with those among you, who have sought after signs and wonders for faith, and not for the good of men unto my glory:","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Wherefore I the Lord am not pleased with those among you, who have sought after signs and wonders for faith, and not for the good of men unto my glory:"
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",15,"Nevertheless, I gave commandments and many have turned away from my commandments, and have not kept them.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. Nevertheless, I gave commandments and many have turned away from my commandments, and have not kept them."
BOC,1833,Book of Commandments,64,August 1831,"[edit] A Revelation given in Kirtland, Ohio, August, 1831.",16,"There were among you adulterers and adulteresses; some of whom have turned away from you, and others remain with you, that hereafter shall be revealed.","[edit] A Revelation given in Kirtland, Ohio, August, 1831. There were among you adulterers and adulteresses; some of whom have turned away from you, and others remain with you, that hereafter shall be revealed."
